Product_ID,Product_Name,Category,Price,Discount,Promotion,Sales_Volume,Season,Customer_Age,Customer_Gender,Store_Location,Marketing_Channel,Day_of_Week,Month,Stock_Availability,Competitor_Price,Customer_Loyalty
1785,Bag,Equipment,64.68,0.28,20%Off,164,Fall,22,Female,Suburban,In-Store,Sunday,March,Low Stock,48.09,1
1786,Ball,Equipment,170.47,0.16,SeasonalSale,16,Spring,55,Male,City,In-Store,Friday,June,Low Stock,68.97,0
1787,Shirt,Apparel,96.87,0.49,Buy1Get1,118,Fall,48,Male,City,Online,Thursday,January,Low Stock,166.98,0
1788,Shorts,Equipment,213.34,0.18,20%Off,390,Spring,28,Male,Rural,TV,Saturday,September,Out of Stock,155.99,0
1789,Bag,Apparel,212.42,0.48,Clearance,228,Summer,25,Female,Rural,In-Store,Sunday,June,Low Stock,185.08,0
1790,Gloves,Footwear,235.08,0.21,Buy1Get1,111,Fall,33,Female,City,TV,Saturday,January,In Stock,291.21,0
1791,Shoe,Apparel,285.35,0.24,Clearance,258,Summer,55,Male,City,TV,Friday,November,In Stock,148.0,0
1792,Shirt,Equipment,163.67,0.33,20%Off,247,Summer,37,Male,Suburban,Email,Sunday,February,Out of Stock,147.34,1
1793,Hat,Footwear,175.35,0.08,SeasonalSale,443,Spring,33,Female,Suburban,Social Media,Saturday,January,In Stock,288.7,0
1794,Hat,Equipment,39.18,0.0,Clearance,332,Fall,21,Male,Suburban,Social Media,Saturday,February,In Stock,101.88,0
1795,Gloves,Apparel,75.51,0.25,None,163,Fall,21,Female,Suburban,Email,Sunday,August,Low Stock,230.36,1
1796,Gloves,Equipment,99.7,0.36,SeasonalSale,403,Spring,52,Female,Rural,Online,Friday,January,In Stock,235.38,0
1797,Shorts,Equipment,173.61,0.26,None,467,Winter,27,Male,Rural,In-Store,Sunday,April,Out of Stock,235.7,0
1798,Gloves,Equipment,23.87,0.17,20%Off,317,Fall,52,Male,City,Online,Thursday,November,Out of Stock,43.56,0
1799,Hat,Apparel,229.19,0.41,Buy1Get1,447,Spring,21,Male,City,Email,Sunday,September,Out of Stock,55.14,0
1800,Bag,Footwear,280.25,0.03,Buy1Get1,285,Summer,58,Male,Suburban,Online,Monday,April,Low Stock,292.59,1
1801,Gloves,Accessories,152.3,0.21,SeasonalSale,230,Fall,20,Male,Suburban,Online,Thursday,October,In Stock,244.7,0
1802,Shorts,Footwear,275.25,0.37,20%Off,80,Spring,20,Female,City,TV,Thursday,October,Out of Stock,153.22,0
1803,Hat,Apparel,163.64,0.39,Buy1Get1,170,Spring,55,Male,Rural,In-Store,Wednesday,October,In Stock,134.32,0
1804,Shorts,Equipment,165.09,0.17,Clearance,306,Fall,47,Male,Rural,In-Store,Friday,August,Low Stock,96.94,1
1805,Ball,Accessories,77.33,0.29,None,168,Spring,25,Female,City,In-Store,Monday,November,In Stock,103.46,0
1806,Ball,Equipment,248.82,0.1,SeasonalSale,122,Spring,63,Male,City,In-Store,Saturday,November,In Stock,226.51,1
1807,Shoe,Equipment,205.17,0.13,Buy1Get1,16,Spring,37,Male,City,Social Media,Saturday,October,In Stock,52.13,0
1808,Hat,Accessories,283.78,0.38,Buy1Get1,62,Spring,44,Female,City,Online,Monday,September,Low Stock,194.23,0
1809,Shorts,Equipment,266.34,0.26,SeasonalSale,294,Fall,32,Female,Suburban,Email,Monday,July,In Stock,134.66,1
1810,Shirt,Equipment,132.11,0.09,None,172,Summer,32,Female,City,Online,Saturday,May,In Stock,19.95,0
1811,Shoe,Equipment,281.54,0.46,Buy1Get1,454,Winter,26,Female,Rural,Email,Saturday,July,Low Stock,130.29,1
1812,Hat,Equipment,217.85,0.14,Buy1Get1,279,Fall,29,Male,Rural,Online,Sunday,November,In Stock,258.64,0
1813,Ball,Apparel,35.0,0.16,Clearance,203,Winter,60,Male,City,Social Media,Wednesday,June,Out of Stock,214.67,1
1814,Ball,Accessories,196.54,0.09,SeasonalSale,132,Winter,24,Male,Suburban,TV,Wednesday,December,In Stock,218.87,1
1815,Shoe,Accessories,188.54,0.11,Buy1Get1,66,Spring,53,Female,City,TV,Thursday,September,Out of Stock,120.06,1
1816,Bag,Footwear,67.27,0.45,SeasonalSale,99,Winter,28,Female,Rural,Social Media,Friday,January,In Stock,99.73,1
1817,Bag,Footwear,279.7,0.18,20%Off,435,Spring,59,Male,Rural,In-Store,Sunday,May,Low Stock,37.68,0
1818,Gloves,Accessories,129.67,0.47,SeasonalSale,166,Fall,44,Male,Suburban,Online,Wednesday,March,Out of Stock,293.65,0
1819,Shirt,Apparel,102.91,0.39,None,92,Spring,27,Male,Suburban,Email,Sunday,July,Out of Stock,94.06,0
1820,Bag,Accessories,154.75,0.19,Buy1Get1,376,Spring,50,Male,City,Social Media,Friday,April,Out of Stock,198.94,0
1821,Shorts,Equipment,284.04,0.29,Buy1Get1,216,Summer,25,Female,City,Social Media,Monday,June,Out of Stock,173.15,0
1822,Shirt,Footwear,282.33,0.33,SeasonalSale,117,Fall,47,Female,City,TV,Thursday,November,In Stock,31.86,0
1823,Shoe,Apparel,119.63,0.44,Buy1Get1,247,Summer,60,Female,City,TV,Tuesday,February,Low Stock,82.46,1
1824,Bag,Equipment,251.88,0.01,Buy1Get1,46,Winter,55,Female,Suburban,In-Store,Tuesday,March,Low Stock,54.78,0
1825,Bag,Footwear,128.54,0.26,Buy1Get1,305,Winter,27,Male,Rural,Online,Wednesday,September,Out of Stock,24.79,0
1826,Gloves,Accessories,117.08,0.08,Clearance,355,Summer,39,Male,Rural,Email,Tuesday,April,In Stock,17.74,1
1827,Shorts,Equipment,240.19,0.43,20%Off,406,Spring,53,Male,Suburban,TV,Sunday,April,Out of Stock,278.06,1
1828,Bag,Accessories,260.39,0.3,SeasonalSale,29,Spring,57,Female,Suburban,In-Store,Monday,October,Low Stock,193.26,0
1829,Bag,Accessories,55.61,0.26,Clearance,355,Summer,51,Female,City,Social Media,Saturday,January,In Stock,179.69,0
1830,Hat,Equipment,166.1,0.03,Clearance,67,Winter,43,Female,Suburban,Social Media,Monday,January,Out of Stock,107.64,0
1831,Shorts,Footwear,120.79,0.46,SeasonalSale,10,Summer,23,Female,City,TV,Thursday,December,Out of Stock,277.8,1
1832,Bag,Footwear,260.95,0.33,Clearance,341,Fall,42,Female,Suburban,Email,Sunday,June,Out of Stock,18.09,1
1833,Ball,Accessories,258.82,0.09,SeasonalSale,454,Spring,23,Female,City,TV,Wednesday,May,Low Stock,241.6,1
1834,Hat,Equipment,209.19,0.03,20%Off,198,Spring,37,Male,Rural,Online,Tuesday,February,Low Stock,77.28,0
1835,Shorts,Equipment,160.26,0.15,20%Off,142,Winter,53,Male,Suburban,Social Media,Wednesday,July,In Stock,79.17,0
1836,Gloves,Footwear,53.77,0.06,Buy1Get1,127,Winter,33,Male,Rural,Online,Wednesday,April,In Stock,161.53,1
1837,Shirt,Apparel,235.84,0.28,SeasonalSale,50,Summer,59,Female,Suburban,In-Store,Thursday,October,Out of Stock,33.42,1
1838,Shirt,Equipment,212.01,0.45,SeasonalSale,141,Spring,43,Male,City,Social Media,Saturday,September,In Stock,97.93,0
1839,Shoe,Accessories,258.97,0.09,Buy1Get1,131,Fall,26,Male,Rural,TV,Sunday,June,Low Stock,92.12,0
1840,Shirt,Accessories,36.33,0.02,20%Off,234,Winter,53,Female,Rural,TV,Sunday,May,In Stock,27.04,0
1841,Ball,Apparel,283.32,0.09,SeasonalSale,464,Fall,38,Male,Suburban,Online,Tuesday,July,Out of Stock,166.42,1
1842,Gloves,Apparel,48.09,0.31,None,232,Winter,63,Female,City,In-Store,Thursday,May,Low Stock,99.85,1
1843,Gloves,Accessories,270.67,0.01,20%Off,461,Spring,56,Female,Rural,TV,Tuesday,June,Out of Stock,122.25,1
1844,Shirt,Accessories,268.76,0.17,Clearance,210,Spring,56,Male,Suburban,In-Store,Saturday,September,In Stock,202.28,1
1845,Shoe,Equipment,212.8,0.28,SeasonalSale,261,Spring,44,Female,Rural,Social Media,Tuesday,August,Out of Stock,38.29,0
1846,Shirt,Footwear,19.38,0.22,Clearance,62,Winter,50,Female,City,Social Media,Monday,November,Low Stock,273.17,1
1847,Gloves,Footwear,254.93,0.14,Buy1Get1,483,Spring,62,Male,Rural,TV,Thursday,July,In Stock,279.88,1
1848,Gloves,Equipment,244.1,0.15,Clearance,380,Spring,57,Male,City,In-Store,Thursday,May,Low Stock,37.43,1
1849,Hat,Apparel,11.61,0.14,SeasonalSale,449,Spring,28,Female,Rural,TV,Friday,April,In Stock,298.13,0
1850,Ball,Apparel,174.47,0.22,None,408,Winter,35,Male,City,Online,Wednesday,March,Out of Stock,260.68,0
1851,Gloves,Footwear,47.56,0.08,None,470,Fall,55,Male,Rural,Social Media,Monday,November,In Stock,261.5,0
1852,Gloves,Apparel,148.6,0.1,Clearance,302,Winter,44,Male,Rural,Online,Tuesday,May,Low Stock,298.76,0
1853,Gloves,Footwear,299.36,0.22,Clearance,81,Winter,41,Male,Rural,Social Media,Thursday,July,In Stock,40.79,1
1854,Hat,Equipment,225.6,0.46,None,192,Fall,24,Female,Suburban,In-Store,Wednesday,June,Out of Stock,278.79,1
1855,Ball,Accessories,130.81,0.4,Clearance,231,Winter,27,Male,Suburban,Online,Sunday,July,Low Stock,216.07,0
1856,Bag,Footwear,122.51,0.48,20%Off,334,Winter,46,Male,Rural,Email,Tuesday,January,In Stock,41.62,0
1857,Hat,Accessories,252.39,0.42,Clearance,117,Fall,21,Male,Suburban,Online,Wednesday,March,Low Stock,135.3,1
1858,Shorts,Footwear,179.42,0.29,Clearance,435,Fall,38,Male,City,Online,Friday,October,Low Stock,211.78,0
1859,Gloves,Accessories,63.73,0.1,SeasonalSale,356,Spring,27,Male,Rural,In-Store,Wednesday,April,Low Stock,27.75,1
1860,Shoe,Footwear,23.97,0.28,20%Off,90,Winter,40,Male,City,Social Media,Wednesday,February,Low Stock,30.73,1
1861,Shorts,Footwear,124.04,0.17,20%Off,371,Winter,64,Male,Rural,Online,Wednesday,January,Low Stock,17.03,0
1862,Gloves,Footwear,197.45,0.42,Clearance,79,Summer,62,Female,City,Social Media,Sunday,November,In Stock,234.53,0
1863,Hat,Apparel,285.52,0.37,Clearance,298,Summer,56,Male,Suburban,In-Store,Wednesday,November,Low Stock,137.76,1
1864,Shorts,Apparel,149.72,0.39,20%Off,495,Fall,21,Female,City,Online,Monday,March,Low Stock,289.0,0
1865,Shirt,Footwear,262.32,0.03,SeasonalSale,216,Summer,57,Male,Rural,In-Store,Friday,February,In Stock,291.17,0
1866,Shoe,Equipment,139.74,0.23,SeasonalSale,443,Spring,58,Female,Rural,In-Store,Friday,September,In Stock,41.73,1
1867,Shorts,Accessories,55.4,0.28,Clearance,196,Spring,56,Female,City,In-Store,Sunday,July,Low Stock,243.84,0
1868,Shirt,Footwear,89.08,0.4,20%Off,382,Fall,39,Female,Suburban,Email,Wednesday,April,In Stock,174.49,1
1869,Shoe,Accessories,187.74,0.19,Buy1Get1,111,Summer,55,Male,City,Email,Saturday,May,In Stock,156.34,1
1870,Shirt,Equipment,158.22,0.04,Clearance,493,Winter,43,Female,City,TV,Monday,August,Out of Stock,218.75,1
1871,Hat,Accessories,135.91,0.41,20%Off,19,Summer,50,Female,City,TV,Sunday,July,In Stock,61.76,0
1872,Hat,Accessories,209.3,0.29,Buy1Get1,224,Spring,30,Male,Suburban,Email,Saturday,January,In Stock,13.06,1
1873,Shirt,Apparel,196.99,0.34,Buy1Get1,490,Spring,60,Female,City,Online,Tuesday,June,Low Stock,248.34,0
1874,Shirt,Footwear,117.45,0.19,Buy1Get1,139,Fall,37,Female,Rural,Online,Friday,January,Out of Stock,243.07,0
1875,Shirt,Accessories,219.34,0.38,Clearance,191,Spring,56,Female,City,TV,Sunday,June,Low Stock,159.31,1
1876,Bag,Apparel,64.26,0.29,SeasonalSale,82,Summer,26,Male,Rural,In-Store,Saturday,September,Low Stock,92.95,1
1877,Hat,Footwear,27.87,0.12,Clearance,51,Winter,40,Female,City,Social Media,Tuesday,April,Low Stock,244.5,0
1878,Hat,Equipment,66.91,0.19,SeasonalSale,373,Summer,51,Female,City,TV,Wednesday,March,In Stock,87.93,1
1879,Hat,Equipment,204.25,0.45,Buy1Get1,272,Winter,24,Male,Rural,Online,Wednesday,June,Low Stock,223.52,0
1880,Ball,Accessories,49.37,0.45,Clearance,70,Winter,40,Male,Suburban,Online,Thursday,May,In Stock,296.09,1
1881,Ball,Accessories,233.17,0.06,None,299,Summer,39,Male,Rural,In-Store,Thursday,May,In Stock,11.06,0
1882,Shoe,Accessories,229.03,0.12,Buy1Get1,452,Spring,20,Male,Rural,Email,Tuesday,August,Out of Stock,232.7,1
1883,Gloves,Apparel,239.16,0.33,Clearance,237,Summer,21,Female,Suburban,Online,Wednesday,May,Out of Stock,55.63,1
1884,Shorts,Footwear,120.81,0.12,Clearance,492,Fall,32,Female,Suburban,Email,Tuesday,October,Out of Stock,55.17,0
1885,Gloves,Equipment,77.05,0.42,Clearance,14,Spring,31,Male,Suburban,Online,Tuesday,September,In Stock,187.96,0
1886,Hat,Footwear,114.67,0.13,None,481,Winter,29,Male,Rural,Online,Thursday,May,Low Stock,53.03,1
1887,Shorts,Equipment,287.19,0.1,Buy1Get1,56,Spring,26,Female,City,Social Media,Thursday,May,In Stock,171.04,0
1888,Shoe,Accessories,158.9,0.18,Buy1Get1,30,Summer,40,Male,Rural,In-Store,Thursday,December,Out of Stock,102.8,0
1889,Bag,Accessories,174.24,0.24,None,68,Fall,27,Male,City,Online,Friday,May,Low Stock,48.33,1
1890,Gloves,Footwear,173.7,0.24,SeasonalSale,387,Fall,60,Male,Suburban,TV,Sunday,July,Out of Stock,299.91,1
1891,Hat,Accessories,157.78,0.28,Clearance,409,Fall,46,Male,City,Social Media,Tuesday,August,Out of Stock,24.86,1
1892,Gloves,Footwear,209.22,0.5,Buy1Get1,141,Summer,21,Male,Rural,Online,Tuesday,June,Low Stock,62.12,0
1893,Shoe,Footwear,42.46,0.21,Clearance,152,Summer,26,Male,Rural,In-Store,Wednesday,July,In Stock,64.02,1
1894,Bag,Apparel,233.0,0.24,None,411,Winter,19,Female,City,Social Media,Friday,November,Low Stock,156.39,0
1895,Shirt,Equipment,36.55,0.48,20%Off,47,Spring,49,Female,Rural,In-Store,Friday,August,Out of Stock,164.01,0
1896,Gloves,Equipment,30.52,0.22,Buy1Get1,138,Summer,53,Male,City,TV,Friday,July,Low Stock,145.14,1
1897,Hat,Apparel,274.66,0.47,SeasonalSale,322,Spring,28,Female,Rural,Email,Friday,March,Low Stock,218.96,1
1898,Gloves,Equipment,281.09,0.45,20%Off,413,Summer,63,Male,Rural,In-Store,Saturday,June,Low Stock,275.33,1
1899,Ball,Accessories,89.58,0.43,20%Off,492,Spring,52,Male,Rural,Email,Wednesday,July,Out of Stock,57.46,0
1900,Shirt,Accessories,293.32,0.14,20%Off,271,Spring,57,Female,Rural,TV,Thursday,February,Low Stock,97.75,1
1901,Shoe,Footwear,11.85,0.17,Clearance,478,Winter,24,Female,Suburban,TV,Monday,February,In Stock,47.63,1
1902,Ball,Footwear,273.77,0.13,None,438,Fall,59,Male,Rural,TV,Friday,September,Out of Stock,214.01,1
1903,Ball,Footwear,51.98,0.04,Clearance,8,Spring,59,Male,City,Social Media,Tuesday,January,Low Stock,222.29,1
1904,Gloves,Apparel,79.86,0.29,None,494,Summer,46,Female,Suburban,Email,Wednesday,January,Out of Stock,273.7,0
1905,Bag,Accessories,278.39,0.14,20%Off,286,Winter,56,Male,City,Online,Friday,May,Low Stock,293.93,0
1906,Gloves,Footwear,188.63,0.29,None,486,Spring,27,Male,Rural,Email,Sunday,May,Low Stock,123.55,0
1907,Bag,Apparel,229.04,0.26,Buy1Get1,332,Spring,64,Female,Suburban,Online,Saturday,July,Low Stock,52.17,0
1908,Shoe,Accessories,11.29,0.35,20%Off,191,Summer,38,Female,City,Email,Saturday,August,In Stock,135.18,0
1909,Ball,Footwear,190.47,0.38,Clearance,177,Summer,42,Male,City,In-Store,Friday,February,In Stock,204.05,0
1910,Gloves,Footwear,215.78,0.14,Clearance,288,Spring,20,Male,Suburban,Social Media,Saturday,March,Low Stock,59.94,0
1911,Gloves,Footwear,125.35,0.11,20%Off,261,Spring,36,Male,City,Email,Friday,June,In Stock,131.98,0
1912,Bag,Apparel,275.06,0.07,Clearance,85,Fall,24,Female,Rural,In-Store,Tuesday,November,In Stock,243.98,1
1913,Shorts,Accessories,62.15,0.47,None,172,Fall,28,Male,City,Email,Sunday,December,In Stock,163.78,0
1914,Shirt,Equipment,18.37,0.48,SeasonalSale,254,Spring,62,Male,Rural,TV,Saturday,November,In Stock,76.74,0
1915,Shirt,Apparel,299.47,0.35,Clearance,202,Fall,54,Male,Suburban,Online,Monday,July,Low Stock,270.47,0
1916,Ball,Apparel,85.28,0.26,SeasonalSale,427,Spring,41,Male,Rural,Online,Friday,November,Out of Stock,186.35,1
1917,Ball,Footwear,21.1,0.26,None,395,Summer,18,Male,Rural,Social Media,Saturday,December,Low Stock,273.54,1
1918,Shirt,Footwear,292.76,0.19,SeasonalSale,195,Summer,58,Male,Suburban,TV,Saturday,June,Out of Stock,270.77,1
1919,Shoe,Footwear,229.11,0.02,Clearance,55,Winter,44,Female,Suburban,In-Store,Saturday,November,Out of Stock,228.04,0
1920,Shirt,Apparel,57.62,0.28,Clearance,81,Summer,53,Female,Rural,In-Store,Tuesday,January,Low Stock,269.85,0
1921,Hat,Footwear,124.71,0.48,Buy1Get1,205,Summer,18,Male,Suburban,Online,Saturday,March,In Stock,14.15,1
1922,Bag,Equipment,133.64,0.21,SeasonalSale,142,Winter,19,Male,Rural,TV,Sunday,April,Low Stock,142.12,1
1923,Ball,Accessories,239.08,0.1,20%Off,33,Summer,34,Male,Suburban,Online,Thursday,April,In Stock,178.64,1
1924,Shirt,Apparel,249.17,0.39,None,49,Fall,23,Female,Suburban,Online,Monday,October,In Stock,26.19,0
1925,Shorts,Accessories,23.0,0.16,SeasonalSale,130,Summer,55,Male,City,In-Store,Thursday,September,Out of Stock,122.16,0
1926,Gloves,Accessories,58.08,0.18,20%Off,165,Spring,33,Female,Rural,In-Store,Wednesday,January,Low Stock,163.55,1
1927,Shirt,Accessories,153.6,0.4,20%Off,55,Spring,33,Female,City,TV,Saturday,June,Out of Stock,147.29,1
1928,Hat,Equipment,231.15,0.32,20%Off,15,Spring,53,Male,Rural,In-Store,Wednesday,August,In Stock,255.92,0
1929,Ball,Accessories,179.75,0.12,Clearance,467,Spring,26,Female,Suburban,TV,Saturday,July,Out of Stock,156.04,0
1930,Ball,Apparel,199.26,0.49,Buy1Get1,265,Summer,44,Female,Rural,Online,Wednesday,January,Out of Stock,196.5,0
1931,Shirt,Accessories,77.78,0.49,20%Off,338,Spring,29,Female,City,Social Media,Tuesday,June,Low Stock,69.92,1
1932,Ball,Accessories,148.17,0.12,20%Off,361,Winter,42,Male,Rural,Email,Saturday,August,Low Stock,171.86,1
1933,Ball,Apparel,126.56,0.23,20%Off,257,Winter,38,Male,City,Social Media,Monday,November,Out of Stock,90.75,0
1934,Hat,Footwear,231.81,0.27,SeasonalSale,21,Fall,28,Male,Suburban,Email,Thursday,November,Out of Stock,235.3,0
1935,Shorts,Accessories,148.11,0.5,20%Off,352,Summer,48,Female,Rural,Social Media,Friday,January,Low Stock,271.99,1
1936,Hat,Footwear,157.02,0.33,None,397,Winter,25,Male,Rural,Email,Wednesday,November,Out of Stock,147.85,0
1937,Shirt,Accessories,112.66,0.18,Buy1Get1,247,Winter,23,Male,Suburban,Email,Wednesday,May,Out of Stock,15.04,1
1938,Bag,Equipment,55.18,0.26,20%Off,97,Winter,32,Male,Suburban,Email,Tuesday,March,Low Stock,139.94,1
1939,Shorts,Apparel,249.86,0.04,Buy1Get1,404,Spring,26,Female,City,Social Media,Sunday,May,Low Stock,142.0,0
1940,Bag,Equipment,207.83,0.1,Clearance,12,Winter,42,Female,Suburban,In-Store,Wednesday,December,In Stock,212.91,0
1941,Shoe,Accessories,178.11,0.06,None,254,Spring,32,Female,Suburban,In-Store,Friday,September,Low Stock,157.04,0
1942,Gloves,Accessories,102.01,0.08,None,261,Spring,38,Male,Suburban,In-Store,Saturday,July,In Stock,84.29,0
1943,Shoe,Apparel,133.31,0.02,SeasonalSale,113,Winter,46,Female,Suburban,Online,Sunday,November,Out of Stock,262.62,1
1944,Shoe,Apparel,226.42,0.3,20%Off,434,Summer,32,Male,City,TV,Sunday,December,In Stock,34.98,1
1945,Hat,Accessories,136.44,0.3,Clearance,293,Summer,25,Female,Rural,Social Media,Friday,March,Low Stock,148.72,0
1946,Gloves,Accessories,285.65,0.46,Clearance,217,Winter,27,Female,Rural,In-Store,Thursday,November,In Stock,69.11,1
1947,Shorts,Equipment,86.63,0.06,Clearance,15,Spring,57,Female,Rural,Online,Sunday,September,Out of Stock,192.07,1
1948,Hat,Accessories,10.54,0.2,None,206,Summer,56,Male,Suburban,TV,Friday,October,Low Stock,19.52,1
1949,Gloves,Equipment,86.72,0.39,SeasonalSale,289,Fall,35,Male,City,In-Store,Tuesday,March,Low Stock,180.89,0
1950,Shoe,Footwear,280.41,0.32,Buy1Get1,260,Winter,42,Female,Rural,Online,Sunday,January,Out of Stock,92.79,0
1951,Bag,Footwear,279.24,0.39,None,64,Winter,31,Male,City,In-Store,Wednesday,October,Out of Stock,234.66,1
1952,Ball,Equipment,289.0,0.17,Buy1Get1,91,Spring,61,Male,Rural,TV,Tuesday,May,Low Stock,114.98,0
1953,Ball,Footwear,119.21,0.11,20%Off,142,Summer,55,Female,Rural,Email,Friday,October,In Stock,198.94,0
1954,Bag,Apparel,97.71,0.33,SeasonalSale,309,Fall,32,Male,Suburban,TV,Tuesday,November,Low Stock,295.33,1
1955,Bag,Apparel,214.49,0.21,Clearance,272,Summer,39,Female,Suburban,TV,Thursday,May,Out of Stock,149.66,1
1956,Ball,Accessories,113.04,0.44,20%Off,235,Fall,45,Female,Rural,In-Store,Monday,April,Low Stock,190.76,0
1957,Shirt,Footwear,63.51,0.46,Clearance,175,Winter,53,Male,Suburban,Social Media,Saturday,January,Out of Stock,13.11,1
1958,Shorts,Accessories,203.57,0.17,Buy1Get1,475,Fall,64,Female,Rural,Email,Saturday,June,Low Stock,82.08,0
1959,Shirt,Footwear,121.98,0.04,20%Off,189,Spring,58,Female,City,TV,Thursday,December,Out of Stock,111.17,1
1960,Bag,Apparel,83.04,0.31,20%Off,103,Fall,57,Female,Suburban,TV,Friday,January,In Stock,98.93,0
1961,Shirt,Equipment,273.4,0.07,None,170,Summer,56,Female,City,Social Media,Monday,August,In Stock,123.3,0
1962,Gloves,Equipment,210.37,0.48,None,297,Spring,41,Female,Rural,Online,Friday,August,Out of Stock,242.99,1
1963,Bag,Apparel,70.78,0.07,20%Off,206,Spring,62,Male,City,Email,Sunday,December,Out of Stock,145.48,0
1964,Hat,Footwear,20.48,0.3,Buy1Get1,362,Fall,27,Male,City,Email,Saturday,January,Low Stock,59.87,0
1965,Shorts,Accessories,268.49,0.11,20%Off,100,Summer,54,Male,Rural,Email,Wednesday,December,Low Stock,294.72,0
1966,Shirt,Accessories,97.84,0.15,Buy1Get1,286,Summer,33,Male,Suburban,In-Store,Friday,June,Low Stock,45.26,1
1967,Hat,Apparel,159.06,0.4,Buy1Get1,359,Winter,34,Male,City,Online,Sunday,October,In Stock,195.9,0
1968,Ball,Accessories,145.07,0.35,SeasonalSale,399,Winter,41,Male,Suburban,Social Media,Friday,February,Low Stock,74.34,1
1969,Bag,Accessories,45.73,0.22,Clearance,369,Fall,54,Female,City,Email,Sunday,May,Out of Stock,121.28,0
1970,Shorts,Apparel,28.59,0.25,Clearance,11,Winter,28,Female,Rural,In-Store,Saturday,May,In Stock,239.26,0
1971,Shirt,Footwear,194.83,0.04,None,415,Summer,51,Female,Rural,TV,Thursday,August,In Stock,92.83,1
1972,Shorts,Accessories,172.08,0.43,SeasonalSale,403,Winter,47,Female,Rural,In-Store,Sunday,January,Out of Stock,24.52,0
1973,Shirt,Accessories,242.5,0.11,SeasonalSale,96,Spring,55,Female,Rural,Online,Saturday,March,In Stock,127.38,0
1974,Hat,Apparel,289.96,0.38,Buy1Get1,382,Spring,24,Female,City,Online,Sunday,September,Low Stock,250.2,1
1975,Shirt,Footwear,173.61,0.34,Buy1Get1,177,Winter,46,Male,City,Online,Thursday,October,Out of Stock,23.75,1
1976,Ball,Apparel,177.05,0.17,SeasonalSale,332,Fall,30,Female,Rural,In-Store,Thursday,July,In Stock,174.0,1
1977,Bag,Equipment,220.79,0.27,Clearance,129,Fall,20,Female,City,In-Store,Friday,March,In Stock,104.2,0
1978,Shoe,Equipment,95.29,0.33,Clearance,6,Spring,45,Male,City,TV,Saturday,February,In Stock,110.36,1
1979,Bag,Equipment,86.31,0.41,None,121,Fall,62,Female,Suburban,Email,Thursday,December,Low Stock,160.43,0
1980,Shirt,Accessories,182.38,0.06,Clearance,442,Spring,25,Female,Suburban,Social Media,Tuesday,December,Out of Stock,102.42,1
1981,Ball,Apparel,11.18,0.3,Clearance,270,Winter,22,Male,Rural,In-Store,Monday,May,Low Stock,267.93,1
1982,Shoe,Accessories,30.72,0.04,20%Off,356,Spring,48,Male,City,TV,Sunday,September,In Stock,157.24,0
